FeedbackId,CustomerId,Rating,Comment,DateSubmitted
811,421,2,The disappointing pastries! The croissants were a bit too sweet.,10/28/2023
812,421,4,The poor service pastries! The tarts could be improved.,12/18/2023
813,421,5,The stale pastries! The éclairs were perfect.,9/11/2023
814,421,2,"The decent pastries! However, the tarts could be improved.",10/7/2023
815,422,2,The favorite pastries! The éclairs were a bit too sweet.,3/8/2023
816,422,2,The dry pastries! I especially loved the éclairs were perfect.,7/18/2023
817,422,4,"The rude staff pastries! However, the bread could be improved.",11/27/2023
818,423,2,The dry pastries! The croissants were a bit too sweet.,10/21/2023
819,424,3,The could be better pastries! The croissants were perfect.,10/12/2023
820,424,4,"The overpriced pastries! However, the tarts were perfect.",4/18/2023
821,424,1,The poor service pastries! I especially loved the croissants were a bit too sweet.,6/8/2023
822,425,4,The love pastries! I especially loved the tarts could be improved.,12/7/2023
823,425,2,The burnt pastries! The croissants were a bit too sweet.,1/8/2023
824,425,5,The favorite pastries! I especially loved the croissants were a bit too sweet.,10/3/2023
825,426,4,The disappointing pastries! I especially loved the éclairs were perfect.,11/10/2023
826,426,4,The delicious pastries! I especially loved the bread were perfect.,8/20/2023
827,426,1,"The decent pastries! However, the bread were perfect.",9/20/2023
828,426,4,"The favorite pastries! However, the tarts were perfect.",10/26/2023
829,426,4,The best pastries! The éclairs could be improved.,5/3/2023
830,427,2,The average pastries! I especially loved the bread could be improved.,2/20/2023
831,427,2,"The amazing pastries! However, the éclairs were a bit too sweet.",11/20/2023
832,427,4,The decent pastries! The bread were perfect.,5/25/2023
833,428,1,The best pastries! I especially loved the tarts were perfect.,2/25/2023
834,428,5,The love pastries! I especially loved the bread were a bit too sweet.,5/23/2023
835,428,3,The decent pastries! The bread could be improved.,3/26/2023
836,429,3,"The burnt pastries! However, the croissants could be improved.",10/23/2023
837,429,4,The overpriced pastries! The croissants were a bit too sweet.,2/21/2023
838,429,5,"The stale pastries! However, the bread were perfect.",8/15/2023
839,430,1,The overpriced pastries! The tarts were a bit too sweet.,5/10/2023
840,431,1,The average pastries! The éclairs were a bit too sweet.,5/26/2023
841,431,4,The decent pastries! I especially loved the croissants were a bit too sweet.,11/28/2023
842,432,3,The decent pastries! The tarts could be improved.,12/4/2023
843,432,4,The overpriced pastries! I especially loved the tarts could be improved.,11/27/2023
844,432,1,The could be better pastries! I especially loved the tarts were perfect.,6/4/2023
845,433,4,The could be better pastries! I especially loved the bread were a bit too sweet.,2/26/2023
846,433,1,"The great pastries! However, the éclairs were a bit too sweet.",8/24/2023
847,435,3,The decent pastries! I especially loved the bread could be improved.,8/12/2023
848,435,5,"The decent pastries! However, the éclairs could be improved.",5/28/2023
849,435,5,The okay pastries! I especially loved the éclairs were a bit too sweet.,10/13/2023
850,435,3,The could be better pastries! The croissants were perfect.,10/1/2023
851,436,4,The stale pastries! I especially loved the éclairs were a bit too sweet.,7/17/2023
852,436,4,The could be better pastries! The croissants could be improved.,3/1/2023
853,438,5,The burnt pastries! The tarts were perfect.,3/11/2023
854,438,4,The stale pastries! The tarts were a bit too sweet.,4/9/2023
855,439,5,"The poor service pastries! However, the bread were perfect.",8/17/2023
856,439,2,"The best pastries! However, the bread could be improved.",10/22/2023
857,439,4,The decent pastries! I especially loved the tarts could be improved.,5/1/2023
858,439,1,"The burnt pastries! However, the croissants could be improved.",11/7/2023
859,439,1,The could be better pastries! I especially loved the croissants were a bit too sweet.,8/5/2023
860,440,1,The disappointing pastries! I especially loved the croissants were a bit too sweet.,7/12/2023
861,440,5,The burnt pastries! I especially loved the tarts could be improved.,4/13/2023
862,440,3,The burnt pastries! The éclairs were a bit too sweet.,12/25/2023
863,440,1,The best pastries! I especially loved the croissants were perfect.,10/11/2023
864,441,4,"The favorite pastries! However, the tarts could be improved.",9/1/2023
865,441,4,The disappointing pastries! The tarts could be improved.,1/20/2023
866,441,5,The favorite pastries! I especially loved the tarts were perfect.,3/21/2023
867,441,1,The overpriced pastries! I especially loved the croissants were a bit too sweet.,5/23/2023
868,443,2,The burnt pastries! The bread were perfect.,12/28/2023
869,443,4,The could be better pastries! The tarts were perfect.,1/11/2023
870,443,2,"The average pastries! However, the croissants were perfect.",5/10/2023
871,443,3,The best pastries! I especially loved the croissants could be improved.,11/20/2023
872,443,4,"The great pastries! However, the tarts were a bit too sweet.",5/21/2023
873,444,3,The great pastries! The croissants were a bit too sweet.,2/3/2023
874,444,4,"The could be better pastries! However, the bread were a bit too sweet.",7/17/2023
875,444,1,The delicious pastries! The tarts were a bit too sweet.,10/11/2023
876,444,5,"The decent pastries! However, the tarts could be improved.",4/17/2023
877,446,2,"The love pastries! However, the éclairs were perfect.",9/21/2023
878,446,2,The average pastries! I especially loved the bread could be improved.,6/16/2023
879,446,3,"The best pastries! However, the croissants could be improved.",12/20/2023
880,447,4,"The great pastries! However, the croissants were perfect.",12/5/2023
881,447,1,The best pastries! The éclairs were perfect.,3/2/2023
882,448,1,The disappointing pastries! I especially loved the tarts could be improved.,2/18/2023
883,448,1,"The okay pastries! However, the tarts were a bit too sweet.",11/3/2023
884,448,4,The best pastries! The éclairs could be improved.,1/19/2023
885,449,3,The overpriced pastries! The tarts were perfect.,4/1/2023
886,449,3,"The overpriced pastries! However, the éclairs were perfect.",6/4/2023
887,451,5,The poor service pastries! I especially loved the tarts were perfect.,1/16/2023
888,451,2,The amazing pastries! I especially loved the bread could be improved.,10/5/2023
889,453,1,The stale pastries! I especially loved the croissants could be improved.,7/5/2023
890,454,2,The love pastries! The tarts could be improved.,8/14/2023
891,454,1,"The okay pastries! However, the éclairs were perfect.",9/25/2023
892,456,3,The love pastries! The tarts could be improved.,6/18/2023
893,456,1,"The overpriced pastries! However, the tarts were a bit too sweet.",3/16/2023
894,456,3,The amazing pastries! The croissants were a bit too sweet.,11/2/2023
895,456,2,"The could be better pastries! However, the croissants were a bit too sweet.",5/9/2023
896,457,3,"The love pastries! However, the bread could be improved.",1/1/2023
897,458,1,The favorite pastries! The tarts could be improved.,9/17/2023
898,458,2,"The okay pastries! However, the tarts were a bit too sweet.",2/22/2023
899,458,2,"The favorite pastries! However, the tarts could be improved.",6/8/2023
900,458,4,"The best pastries! However, the croissants were a bit too sweet.",3/19/2023
901,458,5,The delicious pastries! The tarts were a bit too sweet.,4/24/2023
902,460,2,"The best pastries! However, the éclairs could be improved.",8/15/2023
903,460,3,The best pastries! I especially loved the tarts could be improved.,12/13/2023
904,461,5,The best pastries! I especially loved the éclairs were perfect.,5/2/2023
905,461,5,"The decent pastries! However, the tarts could be improved.",5/9/2023
906,461,5,The amazing pastries! I especially loved the croissants were perfect.,12/22/2023
907,461,5,The overpriced pastries! I especially loved the bread could be improved.,6/16/2023
908,462,2,The could be better pastries! I especially loved the tarts were a bit too sweet.,9/23/2023
909,462,5,The rude staff pastries! I especially loved the croissants were perfect.,7/17/2023
910,462,3,The best pastries! The croissants were perfect.,6/19/2023
911,463,3,"The okay pastries! However, the croissants could be improved.",6/15/2023
912,463,4,The love pastries! The bread could be improved.,6/21/2023
913,464,3,The burnt pastries! I especially loved the bread were a bit too sweet.,5/16/2023
914,464,5,The rude staff pastries! The éclairs could be improved.,5/23/2023
915,464,4,The love pastries! The croissants were a bit too sweet.,12/8/2023
916,465,5,"The great pastries! However, the éclairs were perfect.",3/24/2023
917,465,4,The overpriced pastries! I especially loved the bread were perfect.,5/8/2023
918,465,2,The best pastries! The éclairs could be improved.,6/27/2023
919,465,5,The dry pastries! The éclairs were perfect.,8/12/2023
920,466,1,The delicious pastries! I especially loved the tarts were perfect.,9/3/2023
921,466,4,"The average pastries! However, the éclairs were a bit too sweet.",12/11/2023
922,466,3,"The favorite pastries! However, the éclairs were perfect.",11/19/2023
923,467,5,"The burnt pastries! However, the croissants were perfect.",3/12/2023
924,467,1,The could be better pastries! I especially loved the bread could be improved.,3/5/2023
925,467,2,"The stale pastries! However, the croissants were perfect.",10/14/2023
926,467,2,"The okay pastries! However, the tarts could be improved.",6/24/2023
927,467,3,The overpriced pastries! I especially loved the tarts were a bit too sweet.,6/6/2023
928,468,5,The average pastries! I especially loved the croissants were a bit too sweet.,3/7/2023
929,468,4,The love pastries! I especially loved the bread were a bit too sweet.,4/8/2023
930,468,4,"The rude staff pastries! However, the tarts could be improved.",2/3/2023
931,468,2,"The delicious pastries! However, the éclairs were a bit too sweet.",10/2/2023
932,468,5,The delicious pastries! I especially loved the bread were perfect.,5/5/2023
933,469,2,"The best pastries! However, the bread were perfect.",3/14/2023
934,469,4,"The burnt pastries! However, the croissants were a bit too sweet.",7/6/2023
935,469,5,"The okay pastries! However, the éclairs were perfect.",3/4/2023
936,469,3,The stale pastries! I especially loved the éclairs could be improved.,3/19/2023
937,470,2,"The overpriced pastries! However, the croissants could be improved.",3/9/2023
938,470,2,The overpriced pastries! The éclairs could be improved.,8/21/2023
939,471,5,The love pastries! I especially loved the bread were perfect.,10/9/2023
940,471,1,The overpriced pastries! The éclairs could be improved.,10/14/2023
941,472,2,"The love pastries! However, the bread were perfect.",10/4/2023
942,472,2,The okay pastries! I especially loved the éclairs were a bit too sweet.,3/19/2023
943,472,1,"The stale pastries! However, the tarts could be improved.",9/10/2023
944,473,2,The favorite pastries! The bread were perfect.,6/10/2023
945,473,4,The rude staff pastries! The tarts were a bit too sweet.,4/7/2023
946,473,1,"The overpriced pastries! However, the éclairs could be improved.",3/26/2023
947,474,5,"The burnt pastries! However, the bread could be improved.",12/2/2023
948,475,2,The decent pastries! The éclairs could be improved.,12/27/2023
949,475,2,The best pastries! I especially loved the éclairs could be improved.,11/17/2023
950,475,2,The disappointing pastries! The bread were a bit too sweet.,9/17/2023
951,475,3,The decent pastries! I especially loved the croissants could be improved.,9/24/2023
952,475,1,The average pastries! I especially loved the croissants were a bit too sweet.,3/18/2023
953,476,3,The dry pastries! I especially loved the éclairs were a bit too sweet.,5/18/2023
954,479,4,The amazing pastries! The éclairs could be improved.,11/22/2023
955,480,2,The average pastries! The bread were a bit too sweet.,2/24/2023
956,480,4,The best pastries! The éclairs were perfect.,2/27/2023
957,480,2,"The okay pastries! However, the croissants were a bit too sweet.",8/1/2023
958,480,1,The love pastries! The tarts were a bit too sweet.,1/2/2023
959,481,2,"The rude staff pastries! However, the croissants could be improved.",12/6/2023
960,481,2,The burnt pastries! The croissants were perfect.,4/25/2023
961,481,1,The stale pastries! The éclairs were a bit too sweet.,5/13/2023
962,481,5,The decent pastries! The tarts were a bit too sweet.,1/11/2023
963,482,4,The favorite pastries! I especially loved the tarts were a bit too sweet.,9/5/2023
964,482,2,The average pastries! The tarts were a bit too sweet.,6/12/2023
965,482,1,The decent pastries! I especially loved the croissants were perfect.,9/12/2023
966,482,2,The disappointing pastries! The bread were a bit too sweet.,2/2/2023
967,483,1,"The poor service pastries! However, the croissants could be improved.",11/1/2023
968,484,5,The overpriced pastries! I especially loved the éclairs were a bit too sweet.,8/8/2023
969,484,5,The best pastries! The éclairs could be improved.,10/13/2023
970,484,2,"The burnt pastries! However, the croissants were perfect.",3/26/2023
971,484,2,The stale pastries! I especially loved the tarts were perfect.,4/22/2023
972,487,5,The overpriced pastries! I especially loved the croissants were perfect.,4/20/2023
973,487,3,"The dry pastries! However, the éclairs were a bit too sweet.",6/20/2023
974,487,5,The overpriced pastries! I especially loved the croissants could be improved.,12/10/2023
975,487,3,The decent pastries! I especially loved the bread were perfect.,2/1/2023
976,488,1,The okay pastries! The croissants were perfect.,5/12/2023
977,488,3,"The could be better pastries! However, the éclairs were a bit too sweet.",2/2/2023
978,488,5,"The great pastries! However, the croissants were perfect.",2/20/2023
979,488,5,The great pastries! I especially loved the bread were perfect.,6/17/2023
980,488,1,The disappointing pastries! The tarts were perfect.,8/8/2023
981,489,2,"The average pastries! However, the tarts were perfect.",1/22/2023
982,489,5,The amazing pastries! The éclairs were perfect.,1/5/2023
983,489,4,"The favorite pastries! However, the croissants were perfect.",4/26/2023
984,490,2,The favorite pastries! I especially loved the bread were perfect.,3/25/2023
985,490,5,The favorite pastries! I especially loved the tarts were perfect.,2/17/2023
986,490,5,The stale pastries! The bread were a bit too sweet.,2/9/2023
987,491,4,The burnt pastries! The éclairs could be improved.,7/8/2023
988,491,5,The average pastries! The croissants were perfect.,11/5/2023
989,491,5,The amazing pastries! I especially loved the bread were perfect.,3/4/2023
990,491,4,The favorite pastries! I especially loved the éclairs were a bit too sweet.,5/7/2023
991,491,4,"The best pastries! However, the bread were a bit too sweet.",2/19/2023
992,492,2,The overpriced pastries! I especially loved the bread were a bit too sweet.,5/24/2023
993,493,5,The amazing pastries! I especially loved the croissants were a bit too sweet.,7/16/2023
994,493,3,The delicious pastries! I especially loved the croissants could be improved.,11/13/2023
995,494,2,The favorite pastries! I especially loved the éclairs were perfect.,2/8/2023
996,494,1,The favorite pastries! The bread were a bit too sweet.,12/19/2023
997,494,1,"The best pastries! However, the croissants were perfect.",9/22/2023
998,495,2,The okay pastries! The croissants could be improved.,9/12/2023
999,495,2,The okay pastries! I especially loved the éclairs were perfect.,9/19/2023
1000,495,4,The rude staff pastries! I especially loved the bread could be improved.,1/28/2023
1001,495,3,The rude staff pastries! I especially loved the tarts were perfect.,7/27/2023
1002,495,1,The decent pastries! The tarts were perfect.,1/25/2023
1003,496,2,The decent pastries! The bread could be improved.,9/27/2023
1004,496,4,"The amazing pastries! However, the bread could be improved.",10/2/2023
1005,496,4,"The amazing pastries! However, the tarts were a bit too sweet.",2/22/2023
1006,496,2,"The great pastries! However, the tarts were a bit too sweet.",12/12/2023
1007,498,2,The okay pastries! The croissants were a bit too sweet.,8/11/2023
1008,498,4,"The average pastries! However, the bread could be improved.",1/17/2023
1009,498,4,The could be better pastries! I especially loved the éclairs were perfect.,1/6/2023
1010,499,5,"The average pastries! However, the éclairs were perfect.",12/3/2023
1011,500,1,The overpriced pastries! The éclairs could be improved.,9/3/2023
1012,500,5,The favorite pastries! I especially loved the croissants were perfect.,8/22/2023
1013,501,2,The poor service pastries! The tarts could be improved.,9/9/2023
1014,501,2,The rude staff pastries! I especially loved the tarts were perfect.,8/13/2023
1015,501,5,The average pastries! The éclairs were perfect.,12/9/2023
1016,501,3,The burnt pastries! I especially loved the bread were a bit too sweet.,2/20/2023
1017,502,3,The disappointing pastries! I especially loved the croissants were a bit too sweet.,10/5/2023
1018,502,4,The burnt pastries! The éclairs were a bit too sweet.,7/6/2023
1019,503,3,"The delicious pastries! However, the éclairs were perfect.",2/10/2023
1020,503,2,"The burnt pastries! However, the éclairs were a bit too sweet.",12/28/2023
1021,503,2,The delicious pastries! The croissants could be improved.,7/19/2023
1022,503,5,"The dry pastries! However, the éclairs were a bit too sweet.",4/26/2023
1023,504,2,The average pastries! I especially loved the bread were a bit too sweet.,3/8/2023
1024,504,4,The love pastries! The éclairs could be improved.,3/24/2023
1025,505,5,"The average pastries! However, the tarts were a bit too sweet.",10/14/2023
1026,505,1,The disappointing pastries! The éclairs could be improved.,9/28/2023
1027,505,3,The decent pastries! The tarts could be improved.,5/12/2023
1028,506,4,The decent pastries! I especially loved the croissants were perfect.,1/26/2023
1029,506,2,The could be better pastries! The éclairs were a bit too sweet.,4/28/2023
1030,506,5,The could be better pastries! I especially loved the tarts were perfect.,6/24/2023
1031,506,5,"The best pastries! However, the tarts could be improved.",6/19/2023
1032,507,1,The decent pastries! I especially loved the bread were perfect.,1/24/2023
1033,507,2,The disappointing pastries! The bread could be improved.,7/18/2023
1034,507,5,The delicious pastries! The éclairs could be improved.,4/6/2023
1035,507,4,The poor service pastries! I especially loved the croissants could be improved.,2/20/2023
1036,508,3,The overpriced pastries! The éclairs were perfect.,1/28/2023
1037,509,3,The best pastries! I especially loved the croissants could be improved.,6/21/2023
1038,509,2,"The okay pastries! However, the tarts were perfect.",3/10/2023
1039,509,1,The disappointing pastries! The tarts were a bit too sweet.,6/10/2023
1040,509,4,The burnt pastries! I especially loved the éclairs were a bit too sweet.,6/4/2023
1041,509,1,The overpriced pastries! The croissants were perfect.,5/9/2023
1042,510,5,The burnt pastries! I especially loved the tarts were perfect.,1/3/2023
1043,510,3,The decent pastries! I especially loved the éclairs could be improved.,2/22/2023
1044,510,1,"The best pastries! However, the bread could be improved.",12/27/2023
1045,510,5,The okay pastries! I especially loved the croissants were a bit too sweet.,5/26/2023
1046,510,1,The dry pastries! I especially loved the tarts could be improved.,10/7/2023
1047,511,3,"The average pastries! However, the bread could be improved.",8/26/2023
1048,511,4,The decent pastries! I especially loved the bread were perfect.,12/4/2023
1049,512,3,"The average pastries! However, the croissants were a bit too sweet.",7/19/2023
1050,512,3,"The love pastries! However, the bread were perfect.",7/11/2023
1051,512,3,"The okay pastries! However, the éclairs were a bit too sweet.",1/17/2023
1052,514,2,The best pastries! I especially loved the croissants could be improved.,7/9/2023
1053,515,2,The great pastries! The croissants could be improved.,10/19/2023
1054,515,4,"The average pastries! However, the éclairs were perfect.",6/2/2023
1055,515,5,"The okay pastries! However, the bread could be improved.",10/3/2023
1056,516,1,The great pastries! The bread could be improved.,4/28/2023
1057,516,5,"The average pastries! However, the tarts were perfect.",12/15/2023
1058,516,5,The stale pastries! I especially loved the éclairs were a bit too sweet.,3/16/2023
1059,516,2,The could be better pastries! The tarts were a bit too sweet.,2/23/2023
1060,516,1,The could be better pastries! The croissants could be improved.,2/27/2023
1061,517,4,"The amazing pastries! However, the tarts were perfect.",12/3/2023
1062,517,3,"The poor service pastries! However, the croissants were a bit too sweet.",4/22/2023
1063,517,1,The stale pastries! I especially loved the croissants were perfect.,11/24/2023
1064,517,4,"The burnt pastries! However, the tarts were perfect.",7/17/2023
1065,517,5,The average pastries! The tarts could be improved.,8/1/2023
1066,518,5,"The okay pastries! However, the tarts were a bit too sweet.",2/16/2023
1067,518,2,"The favorite pastries! However, the éclairs could be improved.",11/11/2023
1068,518,2,The decent pastries! I especially loved the tarts could be improved.,8/2/2023
1069,520,4,"The stale pastries! However, the croissants could be improved.",4/28/2023
1070,521,4,The rude staff pastries! I especially loved the tarts were a bit too sweet.,2/27/2023
1071,521,2,"The could be better pastries! However, the bread could be improved.",2/2/2023
1072,521,1,The average pastries! The tarts were perfect.,3/7/2023
1073,521,5,The burnt pastries! I especially loved the bread could be improved.,2/14/2023
1074,521,2,The okay pastries! The croissants could be improved.,12/10/2023
1075,522,4,"The delicious pastries! However, the tarts were perfect.",1/6/2023
1076,522,2,The okay pastries! The croissants were a bit too sweet.,1/21/2023
1077,522,4,The dry pastries! I especially loved the tarts were perfect.,12/26/2023
1078,522,1,The average pastries! The croissants were perfect.,5/17/2023
1079,524,2,The poor service pastries! I especially loved the bread could be improved.,11/2/2023
1080,525,1,The poor service pastries! I especially loved the bread could be improved.,7/16/2023
1081,525,4,The okay pastries! I especially loved the éclairs were perfect.,10/21/2023
1082,525,1,The disappointing pastries! I especially loved the croissants were perfect.,8/26/2023
1083,525,1,The decent pastries! The tarts could be improved.,10/14/2023
1084,526,4,"The amazing pastries! However, the croissants were a bit too sweet.",4/10/2023
1085,526,5,"The stale pastries! However, the éclairs could be improved.",10/7/2023
1086,526,3,"The dry pastries! However, the bread were perfect.",7/22/2023
1087,527,1,The burnt pastries! I especially loved the tarts could be improved.,4/13/2023
1088,527,1,The disappointing pastries! I especially loved the croissants were perfect.,6/19/2023
1089,527,4,"The okay pastries! However, the croissants were a bit too sweet.",10/21/2023
1090,528,2,The love pastries! The croissants could be improved.,4/25/2023
1091,528,3,The stale pastries! The tarts were a bit too sweet.,1/10/2023
1092,528,4,The stale pastries! I especially loved the tarts could be improved.,2/9/2023
1093,528,5,"The burnt pastries! However, the éclairs were a bit too sweet.",2/25/2023
1094,528,1,The burnt pastries! I especially loved the bread could be improved.,8/18/2023
1095,529,1,"The disappointing pastries! However, the croissants were perfect.",10/11/2023
1096,529,1,"The could be better pastries! However, the tarts could be improved.",8/24/2023
1097,531,2,"The decent pastries! However, the éclairs were a bit too sweet.",10/16/2023
1098,531,1,The burnt pastries! I especially loved the bread were perfect.,10/17/2023
1099,531,4,The rude staff pastries! I especially loved the bread could be improved.,1/4/2023
1100,531,2,"The could be better pastries! However, the éclairs were perfect.",8/16/2023
1101,531,2,The could be better pastries! The croissants were perfect.,7/3/2023
1102,532,4,The average pastries! The tarts could be improved.,11/19/2023
1103,532,3,"The burnt pastries! However, the croissants were a bit too sweet.",11/5/2023
1104,532,5,The poor service pastries! I especially loved the tarts were perfect.,7/21/2023
1105,533,1,"The amazing pastries! However, the tarts could be improved.",4/22/2023
1106,533,2,The burnt pastries! The bread could be improved.,10/4/2023
1107,534,2,The overpriced pastries! The croissants were perfect.,1/4/2023
1108,534,4,The disappointing pastries! I especially loved the bread were perfect.,3/12/2023
1109,534,3,"The best pastries! However, the éclairs were perfect.",4/28/2023
1110,534,2,The could be better pastries! I especially loved the éclairs were a bit too sweet.,2/12/2023
1111,534,3,The could be better pastries! I especially loved the tarts could be improved.,3/8/2023
1112,535,1,The overpriced pastries! I especially loved the bread were a bit too sweet.,10/14/2023
1113,535,1,"The amazing pastries! However, the bread were perfect.",11/9/2023
1114,535,5,The decent pastries! I especially loved the bread were a bit too sweet.,11/13/2023
1115,535,5,The love pastries! The bread were a bit too sweet.,6/5/2023
1116,536,4,"The burnt pastries! However, the bread were perfect.",1/3/2023
1117,536,5,The amazing pastries! I especially loved the éclairs were perfect.,7/27/2023
1118,536,3,"The could be better pastries! However, the bread were a bit too sweet.",4/9/2023
1119,536,2,The could be better pastries! I especially loved the bread were perfect.,10/12/2023
1120,536,5,"The could be better pastries! However, the tarts could be improved.",1/18/2023
1121,537,5,The amazing pastries! I especially loved the croissants were perfect.,1/21/2023
1122,537,5,The delicious pastries! I especially loved the bread were perfect.,7/2/2023
1123,537,5,The stale pastries! The tarts could be improved.,3/11/2023
1124,537,1,The okay pastries! The éclairs were a bit too sweet.,1/8/2023
1125,537,5,The decent pastries! The tarts were a bit too sweet.,4/10/2023
1126,538,1,"The burnt pastries! However, the bread could be improved.",2/20/2023
1127,538,3,The could be better pastries! The bread could be improved.,8/11/2023
1128,538,4,The decent pastries! I especially loved the tarts could be improved.,5/1/2023
1129,538,1,The overpriced pastries! I especially loved the éclairs were perfect.,9/1/2023
1130,539,2,The could be better pastries! I especially loved the bread were perfect.,10/27/2023
1131,539,3,"The stale pastries! However, the éclairs were perfect.",9/8/2023
1132,539,3,The stale pastries! The tarts were perfect.,2/19/2023
1133,539,1,The favorite pastries! The croissants could be improved.,10/14/2023
1134,539,4,The rude staff pastries! The croissants were a bit too sweet.,10/3/2023
1135,540,3,The okay pastries! I especially loved the éclairs could be improved.,2/25/2023
1136,541,2,The could be better pastries! I especially loved the bread were a bit too sweet.,6/19/2023
1137,542,5,The burnt pastries! The tarts were perfect.,3/2/2023
1138,542,3,"The okay pastries! However, the tarts could be improved.",9/14/2023
1139,542,5,The best pastries! I especially loved the croissants were perfect.,11/19/2023
1140,543,3,The amazing pastries! I especially loved the tarts were perfect.,8/10/2023
1141,543,4,"The overpriced pastries! However, the croissants were a bit too sweet.",1/25/2023
1142,544,1,"The okay pastries! However, the éclairs were perfect.",1/15/2023
1143,544,3,"The poor service pastries! However, the bread were perfect.",4/2/2023
1144,544,1,"The could be better pastries! However, the éclairs were perfect.",7/14/2023
1145,544,1,The could be better pastries! The tarts were a bit too sweet.,3/10/2023
1146,544,1,The rude staff pastries! The croissants were perfect.,11/25/2023
1147,545,1,"The rude staff pastries! However, the croissants were a bit too sweet.",8/24/2023
1148,545,1,The decent pastries! I especially loved the croissants were perfect.,7/7/2023
1149,546,5,The average pastries! The tarts were perfect.,7/5/2023
1150,547,5,The great pastries! I especially loved the tarts could be improved.,10/9/2023
1151,548,2,The favorite pastries! I especially loved the éclairs were perfect.,11/15/2023
1152,548,2,The rude staff pastries! I especially loved the croissants were perfect.,11/2/2023
1153,548,1,The amazing pastries! The bread could be improved.,6/1/2023
1154,550,5,The best pastries! The tarts could be improved.,6/3/2023
1155,551,2,The delicious pastries! I especially loved the bread were a bit too sweet.,2/20/2023
1156,551,4,"The overpriced pastries! However, the bread were perfect.",2/27/2023
1157,551,1,The dry pastries! I especially loved the éclairs could be improved.,2/25/2023
1158,552,2,The best pastries! The tarts were a bit too sweet.,12/8/2023
1159,552,5,The average pastries! The bread were a bit too sweet.,10/12/2023
1160,553,3,The stale pastries! The éclairs were perfect.,1/11/2023
1161,553,2,The decent pastries! The éclairs could be improved.,4/10/2023
1162,553,2,"The okay pastries! However, the tarts were a bit too sweet.",2/24/2023
1163,555,3,The great pastries! I especially loved the croissants were perfect.,6/27/2023
1164,555,5,"The favorite pastries! However, the croissants were a bit too sweet.",12/9/2023
1165,555,4,"The best pastries! However, the éclairs were perfect.",6/26/2023
1166,555,3,The great pastries! I especially loved the tarts were perfect.,9/1/2023
1167,556,2,The love pastries! I especially loved the éclairs were a bit too sweet.,5/16/2023
1168,556,5,The amazing pastries! I especially loved the croissants could be improved.,2/28/2023
1169,556,2,The overpriced pastries! The tarts were perfect.,7/22/2023
1170,556,2,The okay pastries! The tarts could be improved.,6/4/2023
1171,556,3,The amazing pastries! I especially loved the éclairs were perfect.,9/28/2023
1172,557,2,The okay pastries! The croissants could be improved.,7/8/2023
1173,557,4,The disappointing pastries! I especially loved the éclairs were perfect.,7/23/2023
1174,557,2,"The poor service pastries! However, the croissants were a bit too sweet.",7/25/2023
1175,557,5,"The dry pastries! However, the croissants were a bit too sweet.",4/20/2023
1176,558,1,The could be better pastries! I especially loved the éclairs were perfect.,7/25/2023
1177,559,1,"The love pastries! However, the éclairs could be improved.",5/23/2023
1178,559,5,"The best pastries! However, the croissants could be improved.",1/3/2023
1179,559,1,The delicious pastries! I especially loved the tarts could be improved.,2/20/2023
1180,559,4,"The love pastries! However, the éclairs were a bit too sweet.",3/21/2023
1181,559,2,"The stale pastries! However, the tarts were perfect.",7/5/2023
1182,560,4,The decent pastries! I especially loved the bread were a bit too sweet.,8/28/2023
1183,560,2,The okay pastries! The éclairs could be improved.,9/21/2023
1184,561,1,The okay pastries! The éclairs could be improved.,11/13/2023
1185,563,3,The best pastries! The croissants could be improved.,12/14/2023
1186,563,4,The decent pastries! I especially loved the croissants were perfect.,10/1/2023
1187,563,4,"The favorite pastries! However, the éclairs were a bit too sweet.",7/22/2023
1188,563,2,The great pastries! The croissants were perfect.,7/7/2023
1189,564,2,"The overpriced pastries! However, the tarts could be improved.",7/11/2023
1190,564,3,The stale pastries! I especially loved the bread were a bit too sweet.,12/26/2023
1191,564,2,"The average pastries! However, the tarts were a bit too sweet.",4/12/2023
1192,564,4,"The disappointing pastries! However, the éclairs were perfect.",3/13/2023
1193,565,1,The love pastries! I especially loved the croissants could be improved.,12/16/2023
1194,565,4,The burnt pastries! I especially loved the tarts were a bit too sweet.,11/2/2023
1195,565,5,"The poor service pastries! However, the bread could be improved.",2/11/2023
1196,565,2,The favorite pastries! I especially loved the éclairs were a bit too sweet.,4/4/2023
1197,565,1,The could be better pastries! I especially loved the bread were a bit too sweet.,12/14/2023
1198,566,3,"The could be better pastries! However, the tarts were perfect.",1/14/2023
1199,566,4,The love pastries! The bread were perfect.,12/10/2023
1200,566,4,The decent pastries! The éclairs could be improved.,5/13/2023
1201,566,5,The love pastries! The tarts were perfect.,6/9/2023
1202,566,2,"The best pastries! However, the éclairs could be improved.",4/1/2023
1203,568,5,"The love pastries! However, the croissants were a bit too sweet.",3/26/2023
1204,568,5,"The overpriced pastries! However, the croissants could be improved.",9/12/2023
1205,568,3,The could be better pastries! The éclairs could be improved.,7/5/2023
1206,569,2,"The best pastries! However, the éclairs were perfect.",10/9/2023
1207,569,4,The best pastries! I especially loved the éclairs were a bit too sweet.,7/19/2023
1208,569,3,The rude staff pastries! The éclairs could be improved.,1/7/2023
1209,569,3,The amazing pastries! I especially loved the croissants could be improved.,7/23/2023
