HistoryId,CustomerId,Action,Points,Timestamp
6670,545,Points Redeemed,-74,2023-07-11T02:15:47
6671,545,Points Earned,38,2023-09-28T02:15:47
6672,545,Points Redeemed,-16,2023-11-08T02:15:47
6673,545,Tier Upgrade,0,2024-02-10T02:15:47
6674,545,Tier Upgrade,0,2024-05-21T02:15:47
6675,545,Current Tier,30,2024-06-12T02:15:47
6676,546,Points Earned,92,2023-12-18T02:15:47
6677,546,Points Redeemed,-43,2024-04-23T02:15:47
6678,546,Points Earned,98,2023-08-26T02:15:47
6679,546,Points Redeemed,-123,2024-02-29T02:15:47
6680,546,Points Redeemed,-23,2023-11-01T02:15:47
6681,546,Tier Upgrade,0,2023-11-18T02:15:47
6682,546,Points Redeemed,0,2023-07-04T02:15:47
6683,546,Points Earned,68,2024-05-18T02:15:47
6684,546,Points Earned,99,2023-07-09T02:15:47
6685,546,Points Redeemed,-21,2024-02-23T02:15:47
6686,546,Points Earned,60,2024-06-03T02:15:47
6687,546,Points Redeemed,-49,2024-03-23T02:15:47
6688,546,Points Earned,38,2024-03-30T02:15:47
6689,546,Points Earned,51,2023-08-10T02:15:47
6690,546,Points Earned,10,2024-02-08T02:15:47
6691,546,Tier Upgrade,0,2023-09-30T02:15:47
6692,546,Tier Upgrade,0,2024-04-20T02:15:47
6693,546,Points Redeemed,-169,2024-02-02T02:15:47
6694,546,Points Earned,28,2024-02-22T02:15:47
6695,546,Points Redeemed,-105,2023-08-02T02:15:47
6696,546,Points Redeemed,-10,2024-05-19T02:15:47
6697,546,Points Earned,61,2024-02-18T02:15:47
6698,546,Points Redeemed,-52,2024-02-22T02:15:47
6699,546,Tier Upgrade,0,2023-07-10T02:15:47
6700,546,Points Redeemed,-10,2024-02-16T02:15:47
6701,546,Tier Upgrade,0,2024-03-09T02:15:47
6702,546,Points Redeemed,0,2023-09-01T02:15:47
6703,546,Points Redeemed,0,2023-12-15T02:15:47
6704,546,Current Tier,0,2024-06-12T02:15:47
6705,547,Points Earned,41,2024-06-10T02:15:47
6706,547,Tier Upgrade,0,2024-03-02T02:15:47
6707,547,Tier Upgrade,0,2023-07-13T02:15:47
6708,547,Points Earned,92,2023-08-19T02:15:47
6709,547,Tier Upgrade,0,2024-01-08T02:15:47
6710,547,Tier Upgrade,0,2023-11-25T02:15:47
6711,547,Tier Upgrade,0,2023-10-12T02:15:47
6712,547,Points Earned,44,2024-02-14T02:15:47
6713,547,Points Earned,22,2023-06-24T02:15:47
6714,547,Tier Upgrade,0,2023-10-11T02:15:47
6715,547,Points Earned,73,2023-10-06T02:15:47
6716,547,Tier Upgrade,0,2023-10-17T02:15:47
6717,547,Tier Upgrade,0,2023-07-19T02:15:47
6718,547,Points Earned,60,2024-01-06T02:15:47
6719,547,Current Tier,332,2024-06-12T02:15:47
6720,548,Points Redeemed,0,2024-04-26T02:15:47
6721,548,Tier Upgrade,0,2023-09-09T02:15:47
6722,548,Tier Upgrade,0,2024-05-10T02:15:47
6723,548,Tier Upgrade,0,2024-05-10T02:15:47
6724,548,Points Earned,11,2024-01-13T02:15:47
6725,548,Points Earned,82,2024-05-24T02:15:47
6726,548,Tier Upgrade,0,2023-07-27T02:15:47
6727,548,Points Redeemed,-63,2023-12-15T02:15:47
6728,548,Points Redeemed,-26,2023-07-24T02:15:47
6729,548,Tier Upgrade,0,2023-09-21T02:15:47
6730,548,Current Tier,4,2024-06-12T02:15:47
6731,549,Points Redeemed,0,2024-03-20T02:15:47
6732,549,Tier Upgrade,0,2023-06-14T02:15:47
6733,549,Tier Upgrade,0,2023-07-31T02:15:47
6734,549,Tier Upgrade,0,2023-07-08T02:15:47
6735,549,Points Redeemed,0,2023-06-22T02:15:47
6736,549,Tier Upgrade,0,2023-10-30T02:15:47
6737,549,Tier Upgrade,0,2023-11-22T02:15:47
6738,549,Points Redeemed,0,2023-08-24T02:15:47
6739,549,Points Earned,54,2023-10-05T02:15:47
6740,549,Points Earned,20,2024-06-04T02:15:47
6741,549,Tier Upgrade,0,2024-02-27T02:15:47
6742,549,Tier Upgrade,0,2024-02-28T02:15:47
6743,549,Points Earned,73,2023-10-08T02:15:47
6744,549,Points Redeemed,-38,2024-02-26T02:15:47
6745,549,Points Redeemed,-37,2023-11-12T02:15:47
6746,549,Points Earned,36,2023-07-21T02:15:47
6747,549,Points Redeemed,-25,2023-07-03T02:15:47
6748,549,Points Earned,29,2024-04-29T02:15:47
6749,549,Points Redeemed,-10,2023-06-30T02:15:47
6750,549,Tier Upgrade,0,2023-07-28T02:15:47
6751,549,Tier Upgrade,0,2023-10-10T02:15:47
6752,549,Tier Upgrade,0,2023-11-20T02:15:47
6753,549,Current Tier,102,2024-06-12T02:15:47
6754,550,Tier Upgrade,0,2023-12-14T02:15:47
6755,550,Tier Upgrade,0,2023-07-03T02:15:47
6756,550,Points Earned,24,2024-05-21T02:15:47
6757,550,Points Earned,15,2023-09-17T02:15:47
6758,550,Points Redeemed,-27,2023-10-29T02:15:47
6759,550,Points Earned,56,2024-01-19T02:15:47
6760,550,Current Tier,68,2024-06-12T02:15:47
6761,551,Points Redeemed,0,2023-12-30T02:15:47
6762,551,Points Redeemed,0,2023-08-13T02:15:47
6763,551,Points Redeemed,0,2023-09-09T02:15:47
6764,551,Tier Upgrade,0,2024-05-05T02:15:47
6765,551,Points Redeemed,0,2023-08-09T02:15:47
6766,551,Points Earned,29,2023-09-08T02:15:47
6767,551,Points Redeemed,-27,2024-01-19T02:15:47
6768,551,Tier Upgrade,0,2024-05-29T02:15:47
6769,551,Tier Upgrade,0,2023-09-28T02:15:47
6770,551,Points Earned,74,2023-07-14T02:15:47
6771,551,Tier Upgrade,0,2024-01-30T02:15:47
6772,551,Points Redeemed,-67,2023-09-17T02:15:47
6773,551,Points Earned,85,2023-08-01T02:15:47
6774,551,Points Earned,11,2023-07-12T02:15:47
6775,551,Points Redeemed,-59,2023-12-25T02:15:47
6776,551,Points Earned,67,2024-04-14T02:15:47
6777,551,Tier Upgrade,0,2024-02-20T02:15:47
6778,551,Points Earned,13,2023-09-02T02:15:47
6779,551,Points Redeemed,-85,2024-02-13T02:15:47
6780,551,Points Redeemed,-11,2023-09-23T02:15:47
6781,551,Tier Upgrade,0,2024-05-30T02:15:47
6782,551,Tier Upgrade,0,2023-11-14T02:15:47
6783,551,Points Earned,69,2024-03-01T02:15:47
6784,551,Tier Upgrade,0,2024-04-10T02:15:47
6785,551,Points Redeemed,-31,2023-10-07T02:15:47
6786,551,Current Tier,68,2024-06-12T02:15:47
6787,552,Points Earned,74,2023-09-28T02:15:47
6788,552,Tier Upgrade,0,2024-02-08T02:15:47
6789,552,Points Earned,67,2024-02-09T02:15:47
6790,552,Points Earned,32,2024-06-07T02:15:47
6791,552,Points Earned,73,2023-10-11T02:15:47
6792,552,Tier Upgrade,0,2024-01-13T02:15:47
6793,552,Points Redeemed,-146,2024-05-03T02:15:47
6794,552,Points Earned,86,2024-03-09T02:15:47
6795,552,Points Earned,24,2024-02-02T02:15:47
6796,552,Points Redeemed,-148,2023-11-18T02:15:47
6797,552,Tier Upgrade,0,2023-11-25T02:15:47
6798,552,Points Earned,85,2023-09-27T02:15:47
6799,552,Points Earned,37,2024-05-07T02:15:47
6800,552,Points Redeemed,-48,2023-10-31T02:15:47
6801,552,Current Tier,136,2024-06-12T02:15:47
6802,553,Points Redeemed,0,2023-10-26T02:15:47
6803,553,Points Redeemed,0,2024-03-22T02:15:47
6804,553,Current Tier,0,2024-06-12T02:15:47
6805,554,Points Earned,15,2024-05-05T02:15:47
6806,554,Tier Upgrade,0,2023-07-20T02:15:47
6807,554,Points Earned,31,2024-02-04T02:15:47
6808,554,Points Earned,15,2024-02-14T02:15:47
6809,554,Tier Upgrade,0,2023-09-21T02:15:47
6810,554,Points Redeemed,-36,2024-03-02T02:15:47
6811,554,Points Earned,62,2023-12-19T02:15:47
6812,554,Points Earned,99,2024-06-09T02:15:47
6813,554,Points Redeemed,-105,2023-09-30T02:15:47
6814,554,Tier Upgrade,0,2023-08-21T02:15:47
6815,554,Points Earned,53,2024-01-07T02:15:47
6816,554,Tier Upgrade,0,2023-07-10T02:15:47
6817,554,Tier Upgrade,0,2023-09-01T02:15:47
6818,554,Points Earned,22,2023-06-22T02:15:47
6819,554,Points Redeemed,-10,2024-03-05T02:15:47
6820,554,Points Earned,73,2023-11-10T02:15:47
6821,554,Points Earned,16,2023-09-17T02:15:47
6822,554,Points Redeemed,-94,2024-03-16T02:15:47
6823,554,Tier Upgrade,0,2024-02-12T02:15:47
6824,554,Tier Upgrade,0,2024-04-24T02:15:47
6825,554,Tier Upgrade,0,2023-10-02T02:15:47
6826,554,Tier Upgrade,0,2024-03-27T02:15:47
6827,554,Points Earned,26,2023-09-08T02:15:47
6828,554,Tier Upgrade,0,2023-12-28T02:15:47
6829,554,Points Redeemed,-102,2023-09-14T02:15:47
6830,554,Points Earned,65,2023-08-18T02:15:47
6831,554,Points Earned,83,2023-12-18T02:15:47
6832,554,Tier Upgrade,0,2024-03-01T02:15:47
6833,554,Points Redeemed,-142,2024-05-21T02:15:47
6834,554,Current Tier,71,2024-06-12T02:15:47
6835,555,Points Earned,76,2024-02-08T02:15:47
6836,555,Points Redeemed,-51,2024-03-28T02:15:47
6837,555,Tier Upgrade,0,2023-08-04T02:15:47
6838,555,Tier Upgrade,0,2023-11-20T02:15:47
6839,555,Points Earned,62,2023-08-05T02:15:47
6840,555,Points Earned,58,2023-10-16T02:15:47
6841,555,Points Earned,70,2023-08-26T02:15:47
6842,555,Tier Upgrade,0,2023-10-04T02:15:47
6843,555,Points Earned,13,2023-10-20T02:15:47
6844,555,Tier Upgrade,0,2023-10-12T02:15:47
6845,555,Tier Upgrade,0,2023-10-07T02:15:47
6846,555,Tier Upgrade,0,2024-03-01T02:15:47
6847,555,Points Redeemed,-121,2024-01-15T02:15:47
6848,555,Points Earned,92,2023-12-03T02:15:47
6849,555,Points Redeemed,-16,2024-03-03T02:15:47
6850,555,Current Tier,183,2024-06-12T02:15:47
6851,556,Tier Upgrade,0,2024-03-13T02:15:47
6852,556,Points Redeemed,0,2023-12-20T02:15:47
6853,556,Tier Upgrade,0,2024-06-03T02:15:47
6854,556,Points Earned,21,2024-02-01T02:15:47
6855,556,Points Earned,76,2024-06-10T02:15:47
6856,556,Tier Upgrade,0,2023-12-25T02:15:47
6857,556,Points Redeemed,-80,2024-05-15T02:15:47
6858,556,Points Redeemed,-15,2023-07-29T02:15:47
6859,556,Points Earned,63,2024-01-26T02:15:47
6860,556,Points Redeemed,-57,2024-03-31T02:15:47
6861,556,Points Earned,66,2023-11-25T02:15:47
6862,556,Tier Upgrade,0,2024-04-18T02:15:47
6863,556,Points Redeemed,-73,2023-08-26T02:15:47
6864,556,Tier Upgrade,0,2023-09-18T02:15:47
6865,556,Tier Upgrade,0,2024-01-01T02:15:47
6866,556,Points Redeemed,0,2023-10-03T02:15:47
6867,556,Points Redeemed,0,2024-06-04T02:15:47
6868,556,Tier Upgrade,0,2024-06-07T02:15:47
6869,556,Points Redeemed,0,2023-11-08T02:15:47
6870,556,Tier Upgrade,0,2024-02-21T02:15:47
6871,556,Tier Upgrade,0,2024-02-17T02:15:47
6872,556,Tier Upgrade,0,2023-12-01T02:15:47
6873,556,Points Redeemed,0,2023-12-28T02:15:47
6874,556,Tier Upgrade,0,2024-05-22T02:15:47
6875,556,Tier Upgrade,0,2024-05-17T02:15:47
6876,556,Tier Upgrade,0,2023-09-07T02:15:47
6877,556,Points Redeemed,0,2023-11-08T02:15:47
6878,556,Current Tier,1,2024-06-12T02:15:47
6879,557,Points Redeemed,0,2024-05-20T02:15:47
6880,557,Current Tier,0,2024-06-12T02:15:47
6881,558,Tier Upgrade,0,2024-02-07T02:15:47
6882,558,Tier Upgrade,0,2024-01-03T02:15:47
6883,558,Points Earned,82,2023-06-26T02:15:47
6884,558,Points Redeemed,-47,2024-04-21T02:15:47
6885,558,Points Redeemed,-21,2024-04-18T02:15:47
6886,558,Tier Upgrade,0,2023-12-19T02:15:47
6887,558,Points Earned,43,2024-06-11T02:15:47
6888,558,Tier Upgrade,0,2024-04-23T02:15:47
6889,558,Points Earned,68,2023-07-08T02:15:47
6890,558,Points Earned,23,2023-10-03T02:15:47
6891,558,Points Earned,57,2023-10-13T02:15:47
6892,558,Points Redeemed,-94,2023-11-05T02:15:47
6893,558,Tier Upgrade,0,2024-03-04T02:15:47
6894,558,Tier Upgrade,0,2024-06-10T02:15:47
6895,558,Points Earned,72,2024-01-29T02:15:47
6896,558,Points Redeemed,-47,2023-10-31T02:15:47
6897,558,Tier Upgrade,0,2023-08-03T02:15:47
6898,558,Points Redeemed,-72,2023-11-24T02:15:47
6899,558,Points Earned,32,2023-11-21T02:15:47
6900,558,Tier Upgrade,0,2023-09-20T02:15:47
6901,558,Points Earned,67,2023-10-21T02:15:47
6902,558,Tier Upgrade,0,2024-04-06T02:15:47
6903,558,Tier Upgrade,0,2023-10-09T02:15:47
6904,558,Points Earned,18,2024-03-29T02:15:47
6905,558,Tier Upgrade,0,2023-10-25T02:15:47
6906,558,Points Redeemed,-166,2024-04-22T02:15:47
6907,558,Points Redeemed,-12,2024-05-25T02:15:47
6908,558,Current Tier,3,2024-06-12T02:15:47
6909,559,Points Redeemed,0,2023-06-27T02:15:47
6910,559,Tier Upgrade,0,2024-04-22T02:15:47
6911,559,Points Redeemed,0,2023-11-21T02:15:47
6912,559,Points Earned,25,2024-03-19T02:15:47
6913,559,Points Redeemed,-18,2023-06-15T02:15:47
6914,559,Points Redeemed,0,2023-06-30T02:15:47
6915,559,Points Redeemed,0,2024-03-14T02:15:47
6916,559,Tier Upgrade,0,2023-10-16T02:15:47
6917,559,Points Redeemed,0,2023-09-16T02:15:47
6918,559,Points Redeemed,0,2023-12-16T02:15:47
6919,559,Points Earned,31,2024-04-28T02:15:47
6920,559,Points Redeemed,-29,2023-10-14T02:15:47
6921,559,Points Earned,86,2024-04-03T02:15:47
6922,559,Tier Upgrade,0,2023-12-08T02:15:47
6923,559,Tier Upgrade,0,2024-05-29T02:15:47
6924,559,Tier Upgrade,0,2023-06-23T02:15:47
6925,559,Points Earned,94,2024-04-12T02:15:47
6926,559,Points Redeemed,-70,2023-11-12T02:15:47
6927,559,Points Redeemed,-27,2023-12-24T02:15:47
6928,559,Points Redeemed,-86,2024-04-13T02:15:47
6929,559,Current Tier,6,2024-06-12T02:15:47
6930,560,Tier Upgrade,0,2024-03-28T02:15:47
6931,560,Points Redeemed,0,2024-04-26T02:15:47
6932,560,Points Earned,54,2024-02-06T02:15:47
6933,560,Points Redeemed,-44,2024-02-04T02:15:47
6934,560,Points Earned,93,2024-03-24T02:15:47
6935,560,Points Redeemed,-28,2023-06-29T02:15:47
6936,560,Tier Upgrade,0,2024-04-01T02:15:47
6937,560,Points Earned,89,2023-09-27T02:15:47
6938,560,Points Redeemed,-74,2024-03-27T02:15:47
6939,560,Points Redeemed,-66,2024-03-12T02:15:47
6940,560,Points Redeemed,-18,2023-08-20T02:15:47
6941,560,Points Redeemed,0,2024-01-05T02:15:47
6942,560,Points Redeemed,0,2023-09-26T02:15:47
6943,560,Tier Upgrade,0,2024-06-09T02:15:47
6944,560,Tier Upgrade,0,2023-09-11T02:15:47
6945,560,Points Redeemed,0,2023-06-27T02:15:47
6946,560,Current Tier,6,2024-06-12T02:15:47
6947,561,Tier Upgrade,0,2024-03-03T02:15:47
6948,561,Tier Upgrade,0,2023-09-26T02:15:47
6949,561,Points Redeemed,0,2023-10-31T02:15:47
6950,561,Tier Upgrade,0,2024-03-15T02:15:47
6951,561,Points Redeemed,0,2024-06-02T02:15:47
6952,561,Tier Upgrade,0,2024-04-26T02:15:47
6953,561,Points Earned,65,2024-01-01T02:15:47
6954,561,Tier Upgrade,0,2024-04-07T02:15:47
6955,561,Tier Upgrade,0,2023-06-16T02:15:47
6956,561,Points Redeemed,-17,2024-03-24T02:15:47
6957,561,Tier Upgrade,0,2024-05-27T02:15:47
6958,561,Tier Upgrade,0,2023-12-18T02:15:47
6959,561,Tier Upgrade,0,2023-12-19T02:15:47
6960,561,Points Redeemed,-24,2023-10-18T02:15:47
6961,561,Points Earned,67,2023-12-07T02:15:47
6962,561,Points Earned,70,2023-11-23T02:15:47
6963,561,Points Redeemed,-129,2024-02-27T02:15:47
6964,561,Tier Upgrade,0,2024-04-11T02:15:47
6965,561,Points Redeemed,-23,2024-06-04T02:15:47
6966,561,Tier Upgrade,0,2023-12-11T02:15:47
6967,561,Tier Upgrade,0,2024-01-12T02:15:47
6968,561,Tier Upgrade,0,2023-09-09T02:15:47
6969,561,Points Redeemed,0,2024-04-21T02:15:47
6970,561,Points Redeemed,0,2024-04-05T02:15:47
6971,561,Points Redeemed,0,2024-04-18T02:15:47
6972,561,Points Redeemed,0,2024-02-02T02:15:47
6973,561,Tier Upgrade,0,2023-11-23T02:15:47
6974,561,Points Earned,22,2024-03-01T02:15:47
6975,561,Tier Upgrade,0,2023-09-21T02:15:47
6976,561,Tier Upgrade,0,2023-11-13T02:15:47
6977,561,Current Tier,31,2024-06-12T02:15:47
6978,562,Points Redeemed,0,2024-01-12T02:15:47
6979,562,Points Redeemed,0,2024-06-06T02:15:47
6980,562,Tier Upgrade,0,2024-02-07T02:15:47
6981,562,Points Earned,39,2023-09-05T02:15:47
6982,562,Points Redeemed,-10,2024-02-09T02:15:47
6983,562,Points Redeemed,-17,2023-07-13T02:15:47
6984,562,Points Redeemed,-12,2024-02-16T02:15:47
6985,562,Points Redeemed,0,2024-03-13T02:15:47
6986,562,Points Redeemed,0,2023-10-02T02:15:47
6987,562,Tier Upgrade,0,2023-10-18T02:15:47
6988,562,Points Redeemed,0,2024-02-19T02:15:47
6989,562,Points Earned,11,2024-04-09T02:15:47
6990,562,Points Redeemed,-11,2023-11-15T02:15:47
6991,562,Tier Upgrade,0,2023-11-10T02:15:47
6992,562,Points Redeemed,0,2023-06-24T02:15:47
6993,562,Tier Upgrade,0,2023-07-01T02:15:47
6994,562,Points Redeemed,0,2023-07-16T02:15:47
6995,562,Points Redeemed,0,2024-03-20T02:15:47
6996,562,Points Earned,78,2023-07-29T02:15:47
6997,562,Points Redeemed,-59,2023-08-01T02:15:47
6998,562,Tier Upgrade,0,2023-12-30T02:15:47
6999,562,Tier Upgrade,0,2024-01-19T02:15:47
7000,562,Points Redeemed,-18,2023-09-22T02:15:47
7001,562,Points Earned,77,2024-01-24T02:15:47
7002,562,Tier Upgrade,0,2023-10-13T02:15:47
7003,562,Points Earned,61,2024-02-29T02:15:47
7004,562,Tier Upgrade,0,2023-07-02T02:15:47
7005,562,Points Redeemed,-75,2023-10-17T02:15:47
7006,562,Points Redeemed,-38,2023-09-18T02:15:47
7007,562,Tier Upgrade,0,2024-03-18T02:15:47
7008,562,Current Tier,26,2024-06-12T02:15:47
7009,563,Points Redeemed,0,2024-06-04T02:15:47
7010,563,Points Redeemed,0,2024-02-23T02:15:47
7011,563,Tier Upgrade,0,2023-06-27T02:15:47
7012,563,Points Earned,62,2023-08-30T02:15:47
7013,563,Points Redeemed,-42,2024-04-02T02:15:47
7014,563,Tier Upgrade,0,2023-09-28T02:15:47
7015,563,Points Earned,20,2023-08-02T02:15:47
7016,563,Points Redeemed,-17,2023-09-28T02:15:47
7017,563,Points Earned,77,2023-10-29T02:15:47
7018,563,Points Earned,13,2023-07-31T02:15:47
7019,563,Points Redeemed,-29,2024-06-04T02:15:47
7020,563,Points Redeemed,-65,2023-08-01T02:15:47
7021,563,Points Earned,59,2023-12-15T02:15:47
7022,563,Points Redeemed,-47,2023-12-31T02:15:47
7023,563,Tier Upgrade,0,2024-05-05T02:15:47
7024,563,Points Redeemed,-13,2024-01-27T02:15:47
7025,563,Points Redeemed,-18,2023-08-06T02:15:47
7026,563,Points Earned,80,2024-02-21T02:15:47
7027,563,Points Redeemed,-34,2024-04-27T02:15:47
7028,563,Current Tier,46,2024-06-12T02:15:47
7029,564,Points Earned,94,2023-10-12T02:15:47
7030,564,Tier Upgrade,0,2024-04-25T02:15:47
7031,564,Points Earned,31,2024-01-15T02:15:47
7032,564,Tier Upgrade,0,2024-02-05T02:15:47
7033,564,Points Earned,67,2024-03-20T02:15:47
7034,564,Points Redeemed,-117,2023-12-01T02:15:47
7035,564,Tier Upgrade,0,2023-09-08T02:15:47
7036,564,Points Earned,10,2023-09-14T02:15:47
7037,564,Tier Upgrade,0,2023-10-23T02:15:47
7038,564,Current Tier,85,2024-06-12T02:15:47
7039,565,Points Redeemed,0,2024-01-14T02:15:47
7040,565,Points Earned,39,2023-07-31T02:15:47
7041,565,Tier Upgrade,0,2023-09-20T02:15:47
7042,565,Points Redeemed,-23,2023-08-19T02:15:47
7043,565,Tier Upgrade,0,2023-11-06T02:15:47
7044,565,Points Redeemed,-10,2023-07-12T02:15:47
7045,565,Points Earned,18,2023-11-09T02:15:47
7046,565,Tier Upgrade,0,2023-09-01T02:15:47
7047,565,Points Earned,83,2023-12-03T02:15:47
7048,565,Points Earned,81,2023-11-18T02:15:47
7049,565,Points Redeemed,-102,2024-04-27T02:15:47
7050,565,Tier Upgrade,0,2023-07-25T02:15:47
7051,565,Points Earned,52,2023-08-03T02:15:47
7052,565,Tier Upgrade,0,2024-01-26T02:15:47
7053,565,Tier Upgrade,0,2024-03-19T02:15:47
7054,565,Points Redeemed,-61,2024-05-15T02:15:47
7055,565,Points Earned,79,2023-10-17T02:15:47
7056,565,Points Redeemed,-113,2023-08-11T02:15:47
7057,565,Tier Upgrade,0,2024-05-31T02:15:47
7058,565,Points Earned,86,2023-11-17T02:15:47
7059,565,Points Redeemed,-56,2023-09-07T02:15:47
7060,565,Points Earned,57,2023-08-13T02:15:47
7061,565,Points Redeemed,-106,2023-08-08T02:15:47
7062,565,Tier Upgrade,0,2023-11-06T02:15:47
7063,565,Points Earned,40,2023-10-26T02:15:47
7064,565,Points Earned,43,2023-10-01T02:15:47
7065,565,Tier Upgrade,0,2024-02-15T02:15:47
7066,565,Tier Upgrade,0,2024-03-15T02:15:47
7067,565,Current Tier,107,2024-06-12T02:15:47
7068,566,Points Earned,43,2024-05-17T02:15:47
7069,566,Tier Upgrade,0,2024-03-03T02:15:47
7070,566,Tier Upgrade,0,2023-06-30T02:15:47
7071,566,Tier Upgrade,0,2023-10-11T02:15:47
7072,566,Tier Upgrade,0,2024-05-17T02:15:47
7073,566,Current Tier,43,2024-06-12T02:15:47
7074,567,Points Earned,83,2023-10-15T02:15:47
7075,567,Points Earned,47,2023-12-19T02:15:47
7076,567,Tier Upgrade,0,2023-12-15T02:15:47
7077,567,Points Redeemed,-129,2023-07-07T02:15:47
7078,567,Points Earned,42,2024-06-01T02:15:47
7079,567,Current Tier,43,2024-06-12T02:15:47
7080,568,Points Earned,39,2023-08-12T02:15:47
7081,568,Tier Upgrade,0,2023-07-10T02:15:47
7082,568,Points Redeemed,-17,2024-02-18T02:15:47
7083,568,Points Earned,87,2023-10-25T02:15:47
7084,568,Points Redeemed,-109,2024-02-06T02:15:47
7085,568,Tier Upgrade,0,2024-03-10T02:15:47
7086,568,Tier Upgrade,0,2023-10-12T02:15:47
7087,568,Tier Upgrade,0,2023-06-25T02:15:47
7088,568,Tier Upgrade,0,2023-11-27T02:15:47
7089,568,Current Tier,0,2024-06-12T02:15:47
7090,569,Points Redeemed,0,2023-08-28T02:15:47
7091,569,Points Redeemed,0,2023-11-18T02:15:47
7092,569,Tier Upgrade,0,2023-10-05T02:15:47
7093,569,Points Redeemed,0,2023-11-07T02:15:47
7094,569,Points Redeemed,0,2023-12-22T02:15:47
7095,569,Points Earned,10,2023-10-10T02:15:47
7096,569,Tier Upgrade,0,2023-11-26T02:15:47
7097,569,Points Earned,71,2024-01-29T02:15:47
7098,569,Points Redeemed,-54,2023-07-13T02:15:47
7099,569,Points Earned,59,2024-03-31T02:15:47
7100,569,Points Redeemed,-61,2023-09-22T02:15:47
7101,569,Tier Upgrade,0,2024-03-05T02:15:47
7102,569,Points Earned,65,2024-04-19T02:15:47
7103,569,Points Earned,83,2024-04-28T02:15:47
7104,569,Points Redeemed,-143,2023-08-12T02:15:47
7105,569,Tier Upgrade,0,2023-10-17T02:15:47
7106,569,Points Redeemed,-16,2024-03-08T02:15:47
7107,569,Points Redeemed,-10,2023-11-21T02:15:47
7108,569,Tier Upgrade,0,2024-05-29T02:15:47
7109,569,Points Earned,89,2023-11-08T02:15:47
7110,569,Points Earned,79,2024-02-26T02:15:47
7111,569,Points Earned,49,2023-09-25T02:15:47
7112,569,Current Tier,221,2024-06-12T02:15:47
7113,570,Tier Upgrade,0,2023-11-12T02:15:47
7114,570,Points Redeemed,0,2024-04-07T02:15:47
7115,570,Tier Upgrade,0,2024-03-05T02:15:47
7116,570,Points Earned,21,2023-07-21T02:15:47
7117,570,Points Earned,49,2023-11-01T02:15:47
7118,570,Points Redeemed,-63,2024-01-16T02:15:47
7119,570,Tier Upgrade,0,2024-05-27T02:15:47
7120,570,Points Redeemed,0,2023-07-11T02:15:47
7121,570,Points Redeemed,0,2023-09-17T02:15:47
7122,570,Tier Upgrade,0,2024-05-25T02:15:47
7123,570,Points Redeemed,0,2024-02-01T02:15:47
7124,570,Tier Upgrade,0,2023-08-20T02:15:47
7125,570,Tier Upgrade,0,2024-04-26T02:15:47
7126,570,Tier Upgrade,0,2024-05-08T02:15:47
7127,570,Current Tier,7,2024-06-12T02:15:47
7128,571,Tier Upgrade,0,2023-12-11T02:15:47
7129,571,Points Earned,44,2023-11-20T02:15:47
7130,571,Points Redeemed,-36,2023-10-09T02:15:47
7131,571,Tier Upgrade,0,2023-12-20T02:15:47
7132,571,Points Earned,63,2023-08-22T02:15:47
7133,571,Points Redeemed,-68,2024-03-20T02:15:47
7134,571,Points Earned,50,2023-09-08T02:15:47
7135,571,Points Earned,98,2023-06-14T02:15:47
7136,571,Tier Upgrade,0,2023-12-29T02:15:47
7137,571,Points Earned,29,2023-09-25T02:15:47
7138,571,Points Earned,63,2024-02-07T02:15:47
7139,571,Points Redeemed,-217,2024-01-29T02:15:47
7140,571,Points Redeemed,-23,2023-10-26T02:15:47
7141,571,Tier Upgrade,0,2023-12-12T02:15:47
7142,571,Points Earned,81,2024-04-28T02:15:47
7143,571,Points Redeemed,-58,2023-09-21T02:15:47
7144,571,Points Redeemed,-22,2023-12-09T02:15:47
7145,571,Tier Upgrade,0,2023-06-27T02:15:47
7146,571,Tier Upgrade,0,2023-10-04T02:15:47
7147,571,Points Earned,55,2023-12-10T02:15:47
7148,571,Points Redeemed,-29,2024-02-06T02:15:47
7149,571,Tier Upgrade,0,2023-09-29T02:15:47
7150,571,Tier Upgrade,0,2023-12-24T02:15:47
7151,571,Points Redeemed,-29,2024-03-09T02:15:47
7152,571,Points Redeemed,0,2023-09-09T02:15:47
7153,571,Tier Upgrade,0,2024-04-29T02:15:47
7154,571,Points Earned,21,2023-10-18T02:15:47
7155,571,Points Redeemed,-19,2023-09-30T02:15:47
7156,571,Points Redeemed,0,2024-05-29T02:15:47
7157,571,Points Redeemed,0,2024-04-21T02:15:47
7158,571,Current Tier,3,2024-06-12T02:15:47
7159,572,Points Earned,82,2024-05-07T02:15:47
7160,572,Points Redeemed,-29,2023-11-25T02:15:47
7161,572,Tier Upgrade,0,2023-10-04T02:15:47
7162,572,Tier Upgrade,0,2023-08-21T02:15:47
7163,572,Tier Upgrade,0,2023-12-11T02:15:47
7164,572,Points Earned,12,2024-01-23T02:15:47
7165,572,Tier Upgrade,0,2023-08-09T02:15:47
7166,572,Points Earned,42,2024-04-08T02:15:47
7167,572,Points Redeemed,-44,2023-10-05T02:15:47
7168,572,Tier Upgrade,0,2023-08-14T02:15:47
7169,572,Points Redeemed,-24,2023-07-16T02:15:47
