transaction_id,customer_id,date,product_id,quantity,price,payment_method,channel,store_id,promotion_id,discount_amount
9371,690,2024-03-14,6,4,2.67,Cash,In-store,2.0,,0.0
6436,480,2024-03-14,15,1,6.46,Credit Card,In-store,1.0,,0.0
1237,310,2024-03-14,5,1,5.24,Credit Card,In-store,2.0,10.0,0.52
4681,131,2024-03-14,21,1,2.45,Credit Card,In-store,4.0,10.0,0.25
1953,163,2024-03-14,21,1,2.66,Mobile Pay,In-store,1.0,10.0,0.27
1869,680,2024-03-14,6,1,5.85,Mobile Pay,Online,,,0.0
10933,654,2024-03-14,5,1,5.82,Cash,Online,,7.0,0.58
89,192,2024-03-14,15,1,6.07,Mobile Pay,Online,,,0.0
9841,498,2024-03-14,6,1,8.17,Cash,In-store,2.0,,0.0
3689,523,2024-03-14,21,1,3.68,Credit Card,Online,,6.0,0.37
7088,279,2024-03-14,15,5,2.89,Cash,Online,,,0.0
6056,341,2024-03-14,21,1,5.87,Cash,Online,,7.0,0.59
3612,633,2024-03-14,15,1,5.03,Credit Card,Online,,,0.0
7100,322,2024-03-14,15,1,4.47,Cash,In-store,1.0,,0.0
10178,663,2024-03-14,6,1,3.67,Credit Card,Online,,,0.0
3489,589,2024-03-14,15,1,2.0,Cash,In-store,1.0,,0.0
7354,394,2024-03-14,5,1,5.76,Cash,In-store,4.0,,0.0
3607,285,2024-03-14,5,10,8.18,Cash,Online,,,0.0
3754,339,2024-03-14,15,1,2.17,Cash,In-store,1.0,,0.0
2354,190,2024-03-15,15,1,8.21,Cash,In-store,1.0,,0.0
4520,329,2024-03-15,15,1,6.39,Mobile Pay,Online,,,0.0
5980,192,2024-03-15,15,6,3.96,Cash,Online,,,0.0
580,510,2024-03-15,5,4,2.11,Mobile Pay,In-store,1.0,,0.0
2988,251,2024-03-15,6,4,4.65,Credit Card,Online,,,0.0
2022,302,2024-03-15,6,1,5.4,Cash,In-store,1.0,,0.0
10086,612,2024-03-15,6,10,2.94,Cash,In-store,3.0,9.0,1.76
4392,685,2024-03-15,15,1,4.71,Cash,Online,,8.0,0.47
8086,576,2024-03-15,5,1,3.32,Mobile Pay,Online,,,0.0
3228,271,2024-03-15,5,11,7.12,Cash,In-store,1.0,,0.0
7859,134,2024-03-15,5,1,4.12,Cash,Online,,6.0,0.41
3990,651,2024-03-15,5,1,4.41,Mobile Pay,Online,,9.0,0.44
8053,480,2024-03-15,6,1,4.08,Cash,In-store,4.0,,0.0
2042,461,2024-03-15,15,1,2.55,Cash,In-store,5.0,,0.0
1899,558,2024-03-15,21,1,2.92,Credit Card,In-store,4.0,,0.0
4732,152,2024-03-15,15,5,6.67,Cash,Online,,3.0,2.0
185,547,2024-03-15,21,1,4.44,Credit Card,Online,,,0.0
2155,345,2024-03-15,5,4,2.12,Mobile Pay,Online,,10.0,0.42
2657,190,2024-03-15,15,1,7.41,Cash,In-store,4.0,,0.0
6438,471,2024-03-15,6,1,7.44,Credit Card,In-store,3.0,,0.0
4079,460,2024-03-15,6,1,4.63,Mobile Pay,Online,,4.0,0.46
1891,431,2024-03-15,5,1,2.41,Credit Card,In-store,3.0,7.0,0.24
2739,310,2024-03-15,15,1,3.97,Cash,In-store,5.0,,0.0
2826,692,2024-03-15,15,5,6.15,Mobile Pay,In-store,5.0,,0.0
6169,142,2024-03-15,21,1,4.07,Credit Card,Online,,,0.0
513,418,2024-03-15,6,1,2.27,Credit Card,In-store,4.0,,0.23
7578,528,2024-03-15,21,1,2.62,Mobile Pay,Online,,,0.0
7846,619,2024-03-15,15,1,7.98,Credit Card,In-store,5.0,,0.0
8789,670,2024-03-15,6,4,1.79,Cash,In-store,5.0,,0.0
4298,169,2024-03-15,15,4,7.94,Cash,In-store,4.0,,0.0
2268,696,2024-03-15,6,1,4.56,Cash,In-store,4.0,6.0,0.46
10338,200,2024-03-15,21,1,7.35,Mobile Pay,Online,,,0.0
1109,720,2024-03-15,5,1,2.45,Credit Card,Online,,,0.24
3832,203,2024-03-15,21,1,3.31,Cash,In-store,3.0,,0.0
1437,243,2024-03-15,15,1,6.06,Credit Card,Online,,3.0,0.61
1187,317,2024-03-15,6,1,5.17,Credit Card,Online,,,0.0
7079,188,2024-03-15,21,1,6.35,Cash,Online,,,0.0
8809,149,2024-03-15,6,6,5.77,Cash,In-store,3.0,,0.0
8129,130,2024-03-15,5,11,6.03,Cash,In-store,2.0,,0.0
1922,547,2024-03-15,5,4,6.62,Mobile Pay,Online,,,0.0
7924,692,2024-03-15,6,2,6.19,Credit Card,Online,,,0.0
6685,621,2024-03-15,21,5,2.0,Mobile Pay,Online,,,0.0
9402,259,2024-03-15,15,1,6.54,Cash,Online,,,0.0
10611,675,2024-03-15,15,1,6.19,Mobile Pay,Online,,,0.0
8886,393,2024-03-15,15,1,6.75,Mobile Pay,In-store,4.0,,0.0
2927,185,2024-03-15,21,4,4.96,Mobile Pay,Online,,,0.99
6813,214,2024-03-16,6,2,4.7,Credit Card,Online,,,0.0
7237,154,2024-03-16,6,1,3.1,Cash,Online,,2.0,0.31
4737,442,2024-03-16,15,1,4.77,Cash,In-store,2.0,,0.0
676,548,2024-03-16,15,2,4.24,Mobile Pay,Online,,,0.0
4269,326,2024-03-16,15,4,5.08,Credit Card,In-store,2.0,,0.0
8013,107,2024-03-16,5,1,8.38,Credit Card,Online,,,0.0
523,378,2024-03-16,15,5,6.17,Cash,In-store,1.0,,0.0
10373,619,2024-03-16,21,1,4.6,Credit Card,In-store,2.0,,0.0
5578,337,2024-03-16,21,1,2.76,Mobile Pay,Online,,,0.0
7488,291,2024-03-16,15,1,5.62,Credit Card,Online,,,0.0
6308,179,2024-03-16,6,1,4.01,Cash,In-store,1.0,,0.0
2337,633,2024-03-16,6,1,6.03,Cash,In-store,2.0,,0.0
10054,135,2024-03-16,5,1,3.54,Cash,Online,,,0.0
1655,492,2024-03-16,6,1,6.1,Mobile Pay,Online,,,0.0
1307,174,2024-03-16,15,1,8.14,Credit Card,In-store,5.0,,0.0
8204,411,2024-03-16,5,4,4.38,Cash,In-store,1.0,,0.0
10306,336,2024-03-16,21,1,8.65,Mobile Pay,Online,,,0.0
4377,157,2024-03-16,21,1,4.44,Cash,In-store,5.0,,0.0
886,297,2024-03-16,21,1,4.63,Mobile Pay,Online,,,0.0
10309,423,2024-03-16,6,1,2.23,Mobile Pay,Online,,,0.0
7642,292,2024-03-16,6,2,8.6,Mobile Pay,Online,,6.0,1.72
1492,526,2024-03-16,5,1,4.52,Credit Card,Online,,,0.0
6457,179,2024-03-16,21,4,4.72,Mobile Pay,Online,,,0.0
7221,261,2024-03-16,15,6,3.78,Credit Card,Online,,,0.0
8944,396,2024-03-16,5,5,2.11,Credit Card,In-store,3.0,,0.0
5049,587,2024-03-16,5,1,3.49,Cash,Online,,,0.0
1743,404,2024-03-16,21,2,2.97,Credit Card,Online,,,0.0
1906,198,2024-03-16,15,1,5.87,Cash,In-store,1.0,3.0,0.59
2047,267,2024-03-16,21,1,3.54,Credit Card,In-store,5.0,8.0,0.35
3056,208,2024-03-16,6,1,7.18,Mobile Pay,Online,,,0.0
9258,354,2024-03-16,21,4,4.37,Credit Card,Online,,,0.0
7850,438,2024-03-16,15,1,5.14,Credit Card,Online,,,0.0
351,223,2024-03-16,15,1,5.93,Credit Card,In-store,5.0,10.0,0.59
9896,372,2024-03-16,21,9,3.33,Mobile Pay,In-store,1.0,,0.0
2659,479,2024-03-16,15,1,7.73,Credit Card,In-store,1.0,,0.0
9881,492,2024-03-16,15,10,8.28,Credit Card,Online,,,0.0
2097,331,2024-03-16,21,1,3.23,Credit Card,In-store,2.0,,0.0
8138,314,2024-03-16,21,1,2.46,Cash,Online,,,0.0
6870,152,2024-03-16,15,1,4.42,Credit Card,In-store,5.0,,0.0
791,353,2024-03-16,15,4,3.45,Cash,In-store,1.0,,0.0
1781,140,2024-03-16,6,1,4.24,Cash,In-store,1.0,,0.0
3874,239,2024-03-16,21,1,3.08,Cash,In-store,5.0,,0.0
854,204,2024-03-16,15,1,4.61,Cash,Online,,,0.0
3949,596,2024-03-16,5,4,2.58,Cash,In-store,3.0,,0.0
1011,521,2024-03-17,15,1,5.47,Credit Card,In-store,1.0,,0.0
733,579,2024-03-17,15,1,3.39,Mobile Pay,Online,,8.0,0.34
7155,361,2024-03-17,15,1,2.24,Cash,Online,,,0.0
8751,511,2024-03-17,15,1,8.56,Credit Card,Online,,,0.0
453,666,2024-03-17,5,1,4.81,Cash,In-store,3.0,,0.0
3296,406,2024-03-17,21,1,5.81,Credit Card,Online,,,0.0
2795,575,2024-03-17,21,1,7.12,Mobile Pay,In-store,1.0,,0.0
1649,583,2024-03-17,21,9,3.29,Cash,In-store,3.0,7.0,1.97
5996,701,2024-03-17,21,6,5.01,Cash,In-store,4.0,,0.0
9423,341,2024-03-17,15,1,3.58,Mobile Pay,Online,,,0.0
6171,206,2024-03-17,21,6,4.39,Credit Card,Online,,9.0,1.76
10157,719,2024-03-17,15,1,5.28,Credit Card,Online,,,0.0
7523,597,2024-03-17,15,1,4.26,Credit Card,In-store,4.0,,0.0
956,645,2024-03-17,6,1,3.38,Cash,Online,,,0.0
623,579,2024-03-17,15,4,3.28,Credit Card,In-store,2.0,,0.0
7089,371,2024-03-17,6,1,4.84,Credit Card,Online,,6.0,0.48
9419,320,2024-03-17,15,1,4.09,Mobile Pay,In-store,5.0,9.0,0.41
3508,701,2024-03-17,21,7,4.57,Credit Card,Online,,,0.0
160,185,2024-03-17,21,4,5.22,Cash,In-store,4.0,,1.57
9297,408,2024-03-17,21,2,4.73,Cash,In-store,4.0,,0.0
8593,489,2024-03-17,5,5,3.91,Credit Card,Online,,,0.0
3862,189,2024-03-17,5,1,3.21,Mobile Pay,In-store,3.0,,0.0
9839,438,2024-03-17,5,1,2.65,Credit Card,Online,,,0.0
9616,663,2024-03-17,6,1,4.74,Cash,In-store,5.0,,0.0
338,129,2024-03-17,21,1,4.33,Cash,In-store,1.0,,0.0
3343,374,2024-03-17,15,1,3.47,Credit Card,Online,,,0.0
6061,166,2024-03-17,6,1,2.57,Credit Card,Online,,,0.0
5588,663,2024-03-17,21,1,1.85,Cash,In-store,2.0,,0.0
3514,686,2024-03-17,6,1,6.39,Credit Card,In-store,2.0,,0.0
9392,513,2024-03-17,15,1,5.51,Credit Card,Online,,,0.0
8464,164,2024-03-17,5,9,4.64,Cash,In-store,2.0,4.0,2.78
499,245,2024-03-17,5,2,3.05,Cash,Online,,,0.0
8071,634,2024-03-17,21,1,6.26,Credit Card,In-store,2.0,,0.0
5734,543,2024-03-17,6,1,4.69,Credit Card,Online,,,0.0
9690,656,2024-03-17,6,1,2.05,Cash,Online,,,0.0
2102,661,2024-03-17,5,2,4.47,Mobile Pay,In-store,4.0,5.0,0.89
8640,292,2024-03-17,15,4,5.65,Cash,In-store,1.0,,0.0
2775,224,2024-03-17,15,4,5.76,Mobile Pay,In-store,4.0,,0.0
6651,413,2024-03-17,5,1,7.29,Mobile Pay,Online,,9.0,0.73
4457,714,2024-03-17,15,2,3.39,Mobile Pay,Online,,,0.0
5166,708,2024-03-17,5,1,2.69,Mobile Pay,Online,,,0.0
8291,333,2024-03-17,15,1,3.2,Credit Card,Online,,9.0,0.32
67,405,2024-03-17,5,4,8.15,Mobile Pay,In-store,1.0,,0.0
8423,397,2024-03-17,6,1,8.17,Credit Card,In-store,1.0,,0.0
10459,375,2024-03-17,6,1,2.56,Mobile Pay,Online,,,0.0
6365,182,2024-03-18,6,1,8.88,Cash,Online,,,0.0
9298,120,2024-03-18,15,1,3.01,Cash,Online,,,0.0
8578,340,2024-03-18,21,1,6.05,Mobile Pay,In-store,3.0,,0.0
8775,638,2024-03-18,6,1,2.76,Mobile Pay,Online,,,0.0
2773,333,2024-03-18,6,1,6.02,Mobile Pay,Online,,,0.0
2674,149,2024-03-18,6,1,4.1,Mobile Pay,In-store,5.0,,0.0
6854,289,2024-03-18,5,1,6.94,Mobile Pay,Online,,,0.0
7108,522,2024-03-18,5,1,4.34,Credit Card,In-store,4.0,,0.0
6293,198,2024-03-18,15,1,3.69,Credit Card,Online,,,0.0
2437,147,2024-03-18,15,1,3.93,Mobile Pay,In-store,3.0,,0.0
560,394,2024-03-18,15,1,4.97,Mobile Pay,In-store,4.0,,0.0
7597,649,2024-03-18,5,2,8.83,Credit Card,In-store,2.0,,0.0
61,497,2024-03-18,21,1,6.04,Credit Card,Online,,,0.0
8301,141,2024-03-18,21,1,4.81,Credit Card,In-store,1.0,,0.0
3191,592,2024-03-18,15,1,2.98,Mobile Pay,In-store,1.0,,0.0
3166,301,2024-03-18,21,1,5.24,Mobile Pay,In-store,2.0,6.0,0.52
4073,184,2024-03-18,15,2,4.86,Mobile Pay,In-store,3.0,,0.0
8699,278,2024-03-18,5,1,5.02,Cash,In-store,3.0,,0.0
1700,701,2024-03-18,5,1,3.14,Cash,In-store,2.0,,0.0
2298,518,2024-03-18,21,1,4.68,Mobile Pay,In-store,2.0,,0.0
5808,649,2024-03-18,15,1,2.6,Mobile Pay,Online,,,0.0
8885,128,2024-03-18,15,5,5.75,Mobile Pay,In-store,1.0,,0.0
6085,374,2024-03-18,15,1,4.8,Mobile Pay,Online,,9.0,0.48
881,399,2024-03-18,15,1,2.94,Cash,In-store,3.0,,0.0
6278,696,2024-03-18,15,5,8.24,Credit Card,Online,,,0.0
7905,429,2024-03-18,21,4,2.93,Cash,In-store,4.0,,0.0
8088,176,2024-03-18,15,1,5.05,Mobile Pay,Online,,,0.0
9455,539,2024-03-18,21,1,5.11,Cash,Online,,,0.0
4550,213,2024-03-18,5,1,3.22,Mobile Pay,In-store,4.0,,0.0
9058,695,2024-03-18,5,1,2.84,Cash,Online,,,0.0
1998,207,2024-03-18,6,1,4.96,Credit Card,In-store,3.0,2.0,0.5
2521,311,2024-03-18,21,1,3.8,Mobile Pay,Online,,,0.0
10976,411,2024-03-18,21,1,4.1,Credit Card,Online,,,0.0
7490,701,2024-03-18,15,10,2.01,Cash,In-store,5.0,,0.0
8257,164,2024-03-18,15,1,4.44,Credit Card,Online,,,0.0
7585,452,2024-03-18,15,1,3.78,Mobile Pay,In-store,1.0,,0.0
10550,250,2024-03-18,5,1,8.68,Cash,In-store,3.0,,0.0
9260,309,2024-03-19,6,1,3.9,Credit Card,Online,,,0.0
5828,557,2024-03-19,15,9,5.52,Cash,In-store,5.0,,0.0
2925,469,2024-03-19,15,1,3.57,Mobile Pay,In-store,3.0,,0.0
7687,547,2024-03-19,21,1,5.68,Mobile Pay,Online,,,0.0
4563,154,2024-03-19,21,1,5.21,Mobile Pay,In-store,2.0,,0.0
8198,380,2024-03-19,15,2,3.4,Credit Card,In-store,1.0,,0.0
9326,596,2024-03-19,5,1,8.08,Mobile Pay,Online,,,0.0
10644,104,2024-03-19,21,1,4.6,Credit Card,In-store,4.0,,0.0
9328,363,2024-03-19,6,1,3.59,Cash,In-store,1.0,,0.0
10496,393,2024-03-19,5,1,2.26,Credit Card,In-store,1.0,,0.0
1797,583,2024-03-19,15,1,4.2,Credit Card,Online,,,0.0
1905,662,2024-03-19,5,1,3.14,Cash,In-store,5.0,,0.0
8654,125,2024-03-19,21,1,3.6,Cash,Online,,,0.0
8880,187,2024-03-19,5,2,5.92,Credit Card,In-store,5.0,,0.0
10050,689,2024-03-19,5,1,7.01,Cash,In-store,3.0,,0.0
4656,436,2024-03-19,21,1,4.43,Credit Card,Online,,,0.0
10917,210,2024-03-19,6,1,2.71,Cash,Online,,,0.0
3850,386,2024-03-19,6,1,3.9,Credit Card,In-store,2.0,,0.0
7629,159,2024-03-19,5,1,5.43,Cash,In-store,1.0,,0.0
290,226,2024-03-19,21,4,5.63,Credit Card,Online,,,0.0
3755,536,2024-03-19,15,1,2.4,Cash,Online,,2.0,0.24
9193,526,2024-03-19,15,6,4.88,Mobile Pay,In-store,1.0,9.0,1.95
6367,365,2024-03-19,21,5,5.94,Credit Card,In-store,2.0,,0.0
7097,309,2024-03-19,15,1,3.15,Cash,Online,,,0.0
1160,104,2024-03-19,5,1,2.69,Mobile Pay,In-store,4.0,7.0,0.27
6607,208,2024-03-19,5,1,3.07,Credit Card,Online,,,0.0
2449,173,2024-03-19,6,1,4.2,Credit Card,In-store,5.0,,0.0
6780,343,2024-03-19,6,1,8.15,Mobile Pay,In-store,5.0,,0.0
9097,400,2024-03-19,6,2,4.36,Credit Card,In-store,1.0,,0.0
1618,487,2024-03-19,15,1,3.68,Credit Card,In-store,5.0,5.0,0.37
6588,284,2024-03-19,6,1,4.72,Cash,In-store,4.0,,0.0
4846,641,2024-03-19,15,1,5.1,Credit Card,Online,,,0.0
8475,622,2024-03-19,5,1,3.73,Credit Card,Online,,,0.0
180,147,2024-03-19,15,1,6.6,Credit Card,Online,,,0.0
864,196,2024-03-19,5,1,5.61,Cash,In-store,2.0,,0.0
9641,235,2024-03-20,5,4,4.02,Credit Card,In-store,3.0,,0.0
5077,700,2024-03-20,15,1,5.05,Credit Card,In-store,2.0,,0.0
3418,330,2024-03-20,15,5,3.52,Credit Card,In-store,5.0,1.0,1.06
4612,567,2024-03-20,15,1,6.38,Cash,In-store,4.0,,0.0
1826,257,2024-03-20,15,1,4.05,Cash,Online,,,0.0
7760,482,2024-03-20,15,1,5.5,Credit Card,In-store,3.0,,0.0
6705,506,2024-03-20,5,7,4.79,Mobile Pay,Online,,,0.0
3985,554,2024-03-20,21,1,2.2,Cash,Online,,,0.0
10072,377,2024-03-20,15,1,4.86,Cash,Online,,6.0,0.49
10277,143,2024-03-20,21,5,5.51,Credit Card,In-store,5.0,,0.0
2503,309,2024-03-20,21,1,4.95,Credit Card,In-store,3.0,,0.0
1135,406,2024-03-20,5,2,6.12,Mobile Pay,In-store,4.0,,0.0
8481,193,2024-03-20,5,1,3.33,Credit Card,Online,,,0.0
5648,712,2024-03-20,5,1,2.44,Credit Card,In-store,1.0,,0.0
3767,292,2024-03-20,21,2,5.94,Mobile Pay,In-store,2.0,,0.0
9452,185,2024-03-20,5,2,4.09,Mobile Pay,Online,,,0.0
4109,337,2024-03-20,21,1,2.88,Cash,Online,,,0.29
4032,300,2024-03-20,15,1,5.21,Credit Card,Online,,,0.0
9268,720,2024-03-20,15,1,2.49,Credit Card,In-store,1.0,5.0,0.25
10131,148,2024-03-20,15,1,3.49,Mobile Pay,In-store,5.0,,0.0
10074,361,2024-03-20,21,2,4.75,Credit Card,In-store,5.0,,0.0
3361,503,2024-03-20,5,1,4.13,Mobile Pay,In-store,3.0,,0.0
6208,673,2024-03-20,6,1,5.56,Cash,In-store,3.0,,0.0
10697,677,2024-03-20,5,1,3.42,Cash,Online,,,0.0
9189,604,2024-03-20,15,1,4.03,Cash,In-store,3.0,6.0,0.4
2859,707,2024-03-20,6,4,8.96,Credit Card,In-store,4.0,,0.0
5934,617,2024-03-20,21,6,4.61,Mobile Pay,In-store,3.0,5.0,1.84
9031,573,2024-03-20,6,5,8.17,Cash,Online,,,0.0
991,151,2024-03-20,5,1,7.59,Cash,In-store,2.0,,0.0
1973,587,2024-03-20,6,1,3.31,Mobile Pay,Online,,,0.0
2731,229,2024-03-20,15,1,5.33,Credit Card,Online,,,0.0
7158,478,2024-03-20,5,1,5.44,Credit Card,Online,,,0.0
7683,389,2024-03-20,15,1,3.49,Mobile Pay,Online,,,0.0
2238,597,2024-03-20,21,1,8.01,Credit Card,Online,,,0.0
7231,135,2024-03-20,21,1,3.43,Cash,In-store,5.0,,0.0
9811,172,2024-03-20,6,1,4.0,Cash,Online,,,0.0
7602,595,2024-03-20,6,6,4.59,Cash,Online,,1.0,1.83
6161,173,2024-03-20,21,1,3.97,Mobile Pay,In-store,1.0,,0.0
10345,497,2024-03-20,15,4,4.98,Credit Card,In-store,3.0,,0.0
9786,553,2024-03-20,5,1,4.93,Cash,In-store,5.0,,0.0
931,552,2024-03-20,6,1,6.35,Cash,Online,,,0.0
5590,141,2024-03-21,15,7,4.75,Credit Card,In-store,2.0,,0.0
3209,549,2024-03-21,21,9,4.16,Cash,In-store,3.0,7.0,2.08
1327,719,2024-03-21,5,1,6.09,Cash,Online,,,0.0
2850,545,2024-03-21,15,1,3.5,Mobile Pay,Online,,,0.0
10579,640,2024-03-21,15,1,5.22,Cash,Online,,1.0,0.52
10183,106,2024-03-21,21,5,2.38,Cash,Online,,,0.0
1935,566,2024-03-21,15,1,2.62,Cash,Online,,,0.0
6855,312,2024-03-21,6,1,3.49,Cash,Online,,,0.0
10794,164,2024-03-21,21,1,5.01,Mobile Pay,In-store,3.0,,0.0
7732,534,2024-03-21,21,1,5.01,Credit Card,In-store,3.0,,0.0
9862,323,2024-03-21,15,1,2.49,Mobile Pay,In-store,2.0,6.0,0.25
9257,443,2024-03-21,15,1,4.98,Credit Card,Online,,,0.0
9379,530,2024-03-21,15,1,7.54,Credit Card,In-store,3.0,7.0,0.75
10232,199,2024-03-21,15,1,3.01,Credit Card,In-store,5.0,,0.0
9493,217,2024-03-21,15,1,7.11,Mobile Pay,Online,,5.0,0.71
8223,391,2024-03-21,6,1,4.5,Credit Card,In-store,3.0,4.0,0.45
4610,393,2024-03-21,15,4,3.58,Credit Card,In-store,3.0,,0.0
4664,657,2024-03-21,15,1,4.41,Cash,In-store,4.0,,0.0
9879,316,2024-03-21,21,7,4.81,Cash,Online,,,0.0
384,218,2024-03-21,5,1,5.57,Mobile Pay,In-store,5.0,9.0,0.56
1247,204,2024-03-21,21,1,8.74,Credit Card,In-store,3.0,,0.0
5677,554,2024-03-21,5,1,4.01,Credit Card,Online,,,0.0
946,639,2024-03-21,21,1,4.99,Cash,In-store,3.0,1.0,0.5
2937,480,2024-03-21,5,1,3.63,Cash,In-store,1.0,,0.0
7243,667,2024-03-21,21,1,8.95,Cash,In-store,1.0,,0.0
5633,217,2024-03-21,5,1,5.0,Credit Card,In-store,3.0,,0.0
7349,540,2024-03-21,15,7,4.87,Credit Card,In-store,3.0,,2.43
10407,224,2024-03-21,15,1,6.95,Mobile Pay,In-store,2.0,,0.0
3629,447,2024-03-21,5,1,5.0,Mobile Pay,In-store,3.0,,0.0
9832,301,2024-03-21,15,4,7.19,Credit Card,In-store,3.0,,0.0
3579,161,2024-03-21,15,1,5.98,Mobile Pay,Online,,,0.0
1048,693,2024-03-21,5,1,4.61,Cash,Online,,,0.0
2129,112,2024-03-21,15,1,4.41,Cash,Online,,,0.0
3282,482,2024-03-21,5,1,6.4,Credit Card,In-store,2.0,10.0,0.64
7086,508,2024-03-21,15,1,3.78,Mobile Pay,In-store,2.0,,0.0
5257,390,2024-03-21,15,4,4.96,Cash,Online,,,0.0
4579,248,2024-03-21,5,1,3.42,Credit Card,In-store,4.0,,0.0
7066,610,2024-03-21,6,5,3.2,Credit Card,Online,,,0.0
7407,521,2024-03-21,21,1,4.96,Cash,Online,,,0.5
5322,379,2024-03-21,15,2,6.42,Credit Card,In-store,1.0,,0.0
10978,270,2024-03-21,6,1,3.96,Mobile Pay,In-store,3.0,,0.0
7195,717,2024-03-21,5,1,4.45,Cash,Online,,,0.0
6378,421,2024-03-21,6,1,5.49,Cash,In-store,2.0,,0.0
9677,257,2024-03-21,9,7,5.87,Credit Card,In-store,3.0,6.0,2.93
3715,177,2024-03-21,15,2,6.23,Credit Card,Online,,,0.0
10305,686,2024-03-21,5,1,3.2,Mobile Pay,Online,,,0.0
3066,425,2024-03-21,21,4,2.45,Cash,Online,,,0.0
4834,458,2024-03-22,21,1,7.76,Mobile Pay,Online,,,0.0
6193,442,2024-03-22,15,1,6.67,Cash,Online,,,0.0
10051,233,2024-03-22,15,1,7.52,Credit Card,Online,,,0.0
7194,104,2024-03-22,15,1,3.33,Mobile Pay,In-store,3.0,,0.0
3939,680,2024-03-22,5,1,2.08,Mobile Pay,Online,,7.0,0.21
7534,360,2024-03-22,6,1,4.22,Credit Card,Online,,1.0,0.42
10017,227,2024-03-22,6,9,3.23,Mobile Pay,Online,,,0.0
6510,128,2024-03-22,6,1,5.86,Cash,In-store,4.0,,0.0
4351,401,2024-03-22,21,1,2.34,Mobile Pay,In-store,3.0,,0.0
8968,701,2024-03-22,21,4,5.19,Cash,Online,,,0.0
5542,255,2024-03-22,15,1,5.71,Cash,Online,,,0.0
4472,416,2024-03-22,5,2,7.2,Cash,In-store,5.0,,0.0
3910,462,2024-03-22,5,1,4.02,Cash,Online,,,0.0
6144,688,2024-03-22,6,4,6.1,Credit Card,Online,,,0.0
9528,320,2024-03-22,5,1,5.64,Mobile Pay,Online,,,0.0
10095,578,2024-03-22,5,1,4.35,Credit Card,Online,,,0.0
8611,247,2024-03-22,6,1,8.03,Cash,In-store,2.0,,0.0
4645,581,2024-03-22,5,4,4.15,Mobile Pay,Online,,,0.0
6980,253,2024-03-22,5,1,7.06,Mobile Pay,Online,,10.0,0.71
2388,351,2024-03-22,21,1,7.76,Credit Card,Online,,4.0,0.78
565,592,2024-03-22,21,1,2.71,Mobile Pay,Online,,,0.0
7345,509,2024-03-22,15,1,3.94,Credit Card,Online,,5.0,0.39
8313,407,2024-03-22,15,1,4.35,Credit Card,Online,,,0.0
2002,647,2024-03-22,15,1,6.51,Credit Card,Online,,2.0,0.65
10447,177,2024-03-22,6,1,8.81,Mobile Pay,In-store,5.0,,0.0
3705,357,2024-03-22,21,1,2.8,Credit Card,In-store,1.0,,0.0
6764,471,2024-03-22,15,1,3.86,Cash,Online,,9.0,0.39
10962,280,2024-03-22,15,1,7.0,Mobile Pay,In-store,3.0,,0.0
6882,668,2024-03-22,21,6,6.1,Cash,Online,,,0.0
4722,365,2024-03-22,15,1,8.51,Cash,In-store,3.0,,0.0
8766,376,2024-03-22,6,1,6.93,Credit Card,Online,,,0.0
6372,234,2024-03-22,6,1,4.16,Cash,In-store,5.0,,0.0
8628,404,2024-03-22,15,1,7.54,Mobile Pay,In-store,3.0,4.0,0.75
5526,289,2024-03-22,5,5,5.35,Mobile Pay,Online,,,0.0
10919,218,2024-03-22,15,1,4.15,Mobile Pay,Online,,,0.0
8014,494,2024-03-22,15,1,3.62,Mobile Pay,Online,,,0.0
3956,376,2024-03-22,15,1,3.5,Mobile Pay,Online,,,0.0
5543,236,2024-03-22,5,1,3.46,Cash,Online,,,0.0
5879,564,2024-03-22,15,9,2.0,Credit Card,Online,,7.0,1.0
5291,574,2024-03-22,5,1,6.21,Cash,In-store,2.0,,0.0
10845,238,2024-03-22,15,1,2.63,Mobile Pay,Online,,,0.0
3656,350,2024-03-22,15,1,2.36,Cash,Online,,,0.0
2735,574,2024-03-22,15,1,6.32,Cash,In-store,4.0,,0.0
7369,380,2024-03-22,15,1,5.3,Cash,Online,,,0.0
2561,492,2024-03-22,5,2,4.37,Credit Card,Online,,,0.0
9126,694,2024-03-22,21,1,5.28,Credit Card,In-store,2.0,8.0,0.53
6961,150,2024-03-22,5,1,3.41,Credit Card,In-store,1.0,,0.0
5842,274,2024-03-22,21,1,4.64,Credit Card,In-store,5.0,,0.0
10892,122,2024-03-22,21,1,5.61,Mobile Pay,In-store,5.0,,0.0
1368,104,2024-03-22,21,4,2.56,Credit Card,In-store,2.0,,0.0
5964,185,2024-03-22,15,1,8.23,Mobile Pay,Online,,,0.0
703,399,2024-03-22,6,1,5.86,Credit Card,In-store,2.0,,0.0
2857,467,2024-03-22,21,1,2.75,Mobile Pay,In-store,4.0,,0.0
7626,660,2024-03-22,21,1,2.99,Mobile Pay,Online,,,0.0
9861,484,2024-03-22,5,4,7.26,Mobile Pay,In-store,3.0,,0.0
2973,351,2024-03-22,6,1,4.37,Cash,Online,,,0.0
10742,399,2024-03-22,6,1,5.96,Credit Card,In-store,3.0,,0.0
656,570,2024-03-23,5,5,6.08,Cash,Online,,,0.0
5596,214,2024-03-23,5,1,1.99,Credit Card,In-store,3.0,,0.0
